0	-209.5	253.5	170.5	-214.5	0	247.1389623
17.6988417	-388.5	94.5	186.5	-33.5	-35.25	252.1882564
26.54826255	-269.5	150.5	305.5	192.5	94.75	251.5
35.3976834	-191.5	425.5	646.5	638.5	379.75	394.3461889
44.24710425	261.5	606.5	996.5	516.5	595.25	304.8052657
53.0965251	553.5	608.5	1213.5	1031.5	851.75	322.1266573
61.94594595	490.5	1192.5	1406.5	1322.5	1103	417.715613
70.7953668	499.5	998.5	1321.5	1580.5	1100	465.7771284
79.64478764	609.5	1583.5	1551.5	1290.5	1258.75	452.2900065
88.49420849	591.5	1489.5	1641.5	1710.5	1358.25	519.4364735
106.1930502	931.5	1967.5	2039.5	1739.5	1669.5	508.3463386
123.8918919	2514.5	3190.5	3894.5	2817.5	3104.25	594.9691168
141.5907336	3302.5	3957.5	3630.5	2740.5	3407.75	519.0191872
159.2895753		4173.5	4187.5	3150.5	3837.166667	594.7119751
176.988417		5014.5	3745.5	2949.5	3903.166667	1041.489478
265.4826255	4625.5	5523.5	5680.5	4356.5	5046.5	653.9179357
353.976834	5725.5	7083.5	6004.5	5698.5	6128	651.8458407
442.4710425	7075.5	7910.5	7510.5	7062.5	7389.75	404.8072587
530.965251	8114.5	9361.5	8745.5	7446.5	8417	823.2798228
619.4594595	8655.5	9708.5	8735.5	8400.5	8875	573.734259
707.953668	9041.5	10072.5	8747.5	9054.5	9229	579.9255699
796.4478764	9756.5	10641.5	9621.5	9117.5	9784.25	634.2162486
